Target,Create_Date,Text,Compound,Positive,Negative,Neutral,Text_Cnt
@CNN,Fri Oct 05 00:36:54 +0000 2018,"@CNN All Eyes: 

Jeff Flake of Arizona, 
Lisa Murkowski of Alaska 
Susan Collins of Maine 
Sen. Joe Manchin of West Virginia",0.0,0.0,0.0,1.0,47
@CNN,Fri Oct 05 00:36:53 +0000 2018,@AC360 @CNN Media bias is pathetic,-0.6249,0.0,0.56,0.44,48
@CNN,Fri Oct 05 00:36:53 +0000 2018,"RT @RVAwonk: WH Deputy Press Secretary Raj Shah just told @CNN that Kavanaugh doesn't known Deborah Ramirez and has never spoken to her.

.…",0.0,0.0,0.0,1.0,49
@CNN,Fri Oct 05 00:36:52 +0000 2018,"RT @Navy_Lady_45: @CNN 🚨🚨🚨URGENT:  ALL #Republicans &amp; #TrumpSupporters

Stay away from all Anti-Kavanaugh protesters in your area.  They wi…",-0.2263,0.0,0.095,0.905,50
@CNN,Fri Oct 05 00:36:51 +0000 2018,"RT @CLH111354: @SenatorCollins, @lisamurkowski, @Sen_JoeManchin, @JeffFlake @CNN @washingtonpost @nytimes Retired Supreme Court Justice Joh…",0.7906,0.368,0.0,0.632,51
@CNN,Fri Oct 05 00:36:51 +0000 2018,@TVerlander @jiveDurkey @KateBolduan @CNN Tax breaks went mainly to the rich-breaks for workers is temporary; North… https://t.co/eTY0T6grzk,0.0,0.0,0.0,1.0,52
@CNN,Fri Oct 05 00:36:50 +0000 2018,"@dougmartin96 @CNN He said repeatedly, ""I'm for whatever you think is best"" the SJC has more investigative power th… https://t.co/5bnCp6PGg4",0.6369,0.181,0.0,0.819,53
@CNN,Fri Oct 05 00:36:50 +0000 2018,RT @CNN: Hershey has a super secret chocolate lab where all its products get dreamed up. Go inside: https://t.co/qarEkoIhZa https://t.co/9v…,0.5994,0.178,0.0,0.822,54
@CNN,Fri Oct 05 00:36:48 +0000 2018,@amber_athey @CNN I’ve said it before. Comedy Central has more credibility than CNN.,0.3612,0.172,0.0,0.828,55
@CNN,Fri Oct 05 00:36:46 +0000 2018,"RT @RVAwonk: Per @CNN, Dr. Christine Blasey Ford's attorneys have confirmed that the FBI concluded its investigation without interviewing F…",0.0,0.0,0.0,1.0,56
@CNN,Fri Oct 05 00:36:45 +0000 2018,@KSpencer38 @TheLeadCNN @CNN @hilaryr Well said!,0.3382,0.324,0.0,0.676,57
@CNN,Fri Oct 05 00:36:45 +0000 2018,RT @melissa5215: It appears key GOP Senators are off the fence? Indicating possible support for Kavanaugh after viewing FBI report! @realDo…,0.4574,0.13,0.0,0.87,58
@CNN,Fri Oct 05 00:36:45 +0000 2018,"@NahBabyNah @SenFeinstein @CNN @jaketapper Trapper Tapper, his mouth always gets him in a trap 🤮",-0.3182,0.0,0.161,0.839,59
@CNN,Fri Oct 05 00:36:45 +0000 2018,"@RVAwonk @CNN #ChristineBlaseyFord is a liar.  @SenFeinstein may be responsible for this sham, she's trying to save… https://t.co/2MkckgWgzi",-0.25,0.112,0.16,0.728,60
@CNN,Fri Oct 05 00:36:44 +0000 2018,@OutFrontCNN @CNN Remember when democrats made a big deal about trump accepting the results of the election.  Well… https://t.co/nl89GhDavM,0.3818,0.133,0.0,0.867,61
@CNN,Fri Oct 05 00:36:44 +0000 2018,@CNN Judge Kavanaugh’s behavior is parallel to an Emotional Abuser- get him upset and he’ll attack you (as he did S… https://t.co/f06RxWT1HS,-0.8271,0.055,0.322,0.623,62
@CNN,Fri Oct 05 00:36:44 +0000 2018,"RT @Navy_Lady_45: @CNN 🚨🚨🚨URGENT:  ALL #Republicans &amp; #TrumpSupporters

Stay away from all Anti-Kavanaugh protesters in your area.  They wi…",-0.2263,0.0,0.095,0.905,63
@CNN,Fri Oct 05 00:36:43 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,64
@CNN,Fri Oct 05 00:36:43 +0000 2018,@sam_vinograd @CNN @thelauracoates @SabrinaSiddiqui You guys rock and Sam’s @Nike 👟👟! Love to all!,0.6988,0.269,0.0,0.731,65
@CNN,Fri Oct 05 00:36:43 +0000 2018,"RT @CNN: ""As Brett's roommate, I'm in a singular position...to say, 'Listen, I saw him do this stuff that he said, under oath, that he didn…",0.0,0.0,0.0,1.0,66
@CNN,Fri Oct 05 00:36:43 +0000 2018,RT @CNN: GOP Sen. Steve Daines will be out Saturday; the impact on the Kavanaugh vote is unclear https://t.co/pbr9E6c5ww https://t.co/RF9lg…,-0.25,0.0,0.095,0.905,67
@CNN,Fri Oct 05 00:36:43 +0000 2018,@CNN So you Apologize after being Criticized by a Retired Justice..It's one thing to make mistakes when your Young.… https://t.co/v1ookReZ9S,-0.5141,0.074,0.22,0.706,68
@CNN,Fri Oct 05 00:36:42 +0000 2018,RT @CNN: Retired Supreme Court Justice John Paul Stevens said SCOTUS nominee Brett Kavanaugh does not belong on the nation's highest court:…,0.7906,0.259,0.0,0.741,69
@CNN,Fri Oct 05 00:36:42 +0000 2018,RT @rangersfan1966: @CNN Republicans in Congress agreed that they wish they could return to the days that no protesters would demonstrate a…,0.1779,0.178,0.152,0.669,70
@CNN,Fri Oct 05 00:36:41 +0000 2018,"RT @CNN: Why North Dakota Sen. Heidi Heitkamp's ""no"" vote on Kavanaugh could make political sense https://t.co/ejtrdPLYtu https://t.co/VGjH…",0.0,0.0,0.0,1.0,71
@CNN,Fri Oct 05 00:36:40 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,72
@CNN,Fri Oct 05 00:36:40 +0000 2018,RT @CNN: Retired Supreme Court Justice John Paul Stevens said SCOTUS nominee Brett Kavanaugh does not belong on the nation's highest court:…,0.7906,0.259,0.0,0.741,73
@CNN,Fri Oct 05 00:36:39 +0000 2018,".@JeffFlake #CrushTheFix. #VoteNoOnKavanaugh.

#GOP's corrupt policies &amp; behavior are intolerable. 

We, the People… https://t.co/pl245ThPgS",0.0,0.0,0.0,1.0,74
@CNN,Fri Oct 05 00:36:39 +0000 2018,"@CNN That's funny. You and the rest of the Dem herd made your minds up when his name was announced.
Total hypocrisy.
Pathetic!",-0.2714,0.104,0.143,0.753,75
@CNN,Fri Oct 05 00:36:38 +0000 2018,@_rxdoc @CNN Bill Clinton wasn't elected in 2016.,0.0,0.0,0.0,1.0,76
@CNN,Fri Oct 05 00:36:38 +0000 2018,"RT @hannahkauthor: I'm sometimes critical of media. 
Media should be controlled when they overturn the facts without any reason.
But, I bel…",-0.3182,0.0,0.103,0.897,77
@CNN,Fri Oct 05 00:36:38 +0000 2018,@kwilli1046 @JoeGlassman3 Hahaha @CNN 😂😂😂😂😂,0.5574,0.474,0.0,0.526,78
@CNN,Fri Oct 05 00:36:37 +0000 2018,@OutFrontCNN @CNN Good for him. These senators were elected by the people in their state. Why protest democracy? Smh,-0.1027,0.125,0.185,0.69,79
@CNN,Fri Oct 05 00:36:37 +0000 2018,RT @CNN: Retired Supreme Court Justice John Paul Stevens said SCOTUS nominee Brett Kavanaugh does not belong on the nation's highest court:…,0.7906,0.259,0.0,0.741,80
@CNN,Fri Oct 05 00:36:36 +0000 2018,"@SteveMeier @kevinbkelly @realJeffreyLord @CNN Old, unemployed  Nazis spend their days saluting the Swastika and si… https://t.co/1YHq87JiIq",0.0,0.0,0.0,1.0,81
@CNN,Fri Oct 05 00:36:36 +0000 2018,"RT @RVAwonk: Per @CNN, Dr. Christine Blasey Ford's attorneys have confirmed that the FBI concluded its investigation without interviewing F…",0.0,0.0,0.0,1.0,82
@CNN,Fri Oct 05 00:36:36 +0000 2018,@CNN Go away you ancient  dinosaur! Nobody cares what you say or think!,0.555,0.23,0.0,0.77,83
@CNN,Fri Oct 05 00:36:36 +0000 2018,@CNN He was to emotional during his testimony. Maybe if he had just told the truth about his school years and not p… https://t.co/nP2AgYfxoy,0.4404,0.151,0.0,0.849,84
@CNN,Fri Oct 05 00:36:36 +0000 2018,"RT @NahBabyNah: NO JAKE, SHE WANTED TO STAY ANONYMOUS, REMEMBER?

@SenFeinstein PUT HER IN THE SPOTLIGHT, SHE WAS JUST A SHINY OBJECT FOR T…",-0.4466,0.0,0.118,0.882,85
@CNN,Fri Oct 05 00:36:35 +0000 2018,"RT @RVAwonk: WH Deputy Press Secretary Raj Shah just told @CNN that Kavanaugh doesn't known Deborah Ramirez and has never spoken to her.

.…",0.0,0.0,0.0,1.0,86
@CNN,Fri Oct 05 00:36:35 +0000 2018,"RT @RandPaul: A letter from my wife, @KelleyAshbyPaul “My husband, Rand Paul, and our family have suffered intimidation and threats...@CNN…",-0.7184,0.0,0.261,0.739,87
@CNN,Fri Oct 05 00:36:34 +0000 2018,@judithnwana @ndyLiv1 @BBC @CNN @PENamerican @UNHumanRights When they feed on the blood of the innocent they don't… https://t.co/GUeElfDGH7,0.34,0.124,0.0,0.876,88
@CNN,Fri Oct 05 00:36:31 +0000 2018,@CNN is #FakeNews https://t.co/48xrXtsiAD,0.0,0.0,0.0,1.0,89
@CNN,Fri Oct 05 00:36:30 +0000 2018,"RT @CNN: Women who recently and regularly take a daily low-dose aspirin may lower their risk of developing ovarian cancer, new research sug…",-0.8271,0.0,0.314,0.686,90
@CNN,Fri Oct 05 00:36:29 +0000 2018,"RT @rangersfan1966: @CNN 1./ Kavanaugh's Spiritual Leader who has never seen him drunk at services.
2./ Kavanaugh's Doctor who has never se…",0.2584,0.088,0.0,0.912,91
@CNN,Fri Oct 05 00:36:26 +0000 2018,"@AynRandPaulRyan @CNN @politico @nprpolitics Can a news outlet maybe ask @OrrinHatch why he doesn’t care, because h… https://t.co/AqcQju8OBm",0.4939,0.167,0.0,0.833,92
@CNN,Fri Oct 05 00:36:26 +0000 2018,"RT @RVAwonk: Per @CNN, Dr. Christine Blasey Ford's attorneys have confirmed that the FBI concluded its investigation without interviewing F…",0.0,0.0,0.0,1.0,93
@CNN,Fri Oct 05 00:36:23 +0000 2018,Law professors defend signing #Kavanaugh #petition https://t.co/Xj7dSblL3f @CNN @andersoncooper @ACLU @metoffice,0.0,0.0,0.0,1.0,94
@CNN,Fri Oct 05 00:36:23 +0000 2018,"RT @NahBabyNah: NO JAKE, SHE WANTED TO STAY ANONYMOUS, REMEMBER?

@SenFeinstein PUT HER IN THE SPOTLIGHT, SHE WAS JUST A SHINY OBJECT FOR T…",-0.4466,0.0,0.118,0.882,95
@CNN,Fri Oct 05 00:36:22 +0000 2018,"RT @RVAwonk: WH Deputy Press Secretary Raj Shah just told @CNN that Kavanaugh doesn't known Deborah Ramirez and has never spoken to her.

.…",0.0,0.0,0.0,1.0,96
@CNN,Fri Oct 05 00:36:21 +0000 2018,"RT @amber_athey: This is absolutely deranged. 

@CNN anchor (and former Obama official) Jim Sciutto asserts that gang rape allegations are…",-0.6908,0.0,0.198,0.802,97
@CNN,Fri Oct 05 00:36:21 +0000 2018,RT @rangersfan1966: @CNN The new national counterterrorism strategy will consist of having suspected terrorists being probed by national se…,-0.7184,0.0,0.261,0.739,98
@CNN,Fri Oct 05 00:36:21 +0000 2018,RT @CNN: Democratic Sen. Jeff Merkley said the FBI's supplemental investigation into allegations of sexual misconduct against Supreme Court…,0.5574,0.167,0.0,0.833,99
@FoxNews,Fri Oct 05 00:37:32 +0000 2018,@FoxNews @POTUS https://t.co/qL7QVRrzYJ,0.0,0.0,0.0,1.0,0
@FoxNews,Fri Oct 05 00:37:32 +0000 2018,RT @JudgeJeanine: I’ll stop by @TuckerCarlson Tonight to battle it out with @greggutfeld on the #Tucker #FinalExam challenge! Don’t miss it…,-0.6588,0.052,0.268,0.68,1
@FoxNews,Fri Oct 05 00:37:31 +0000 2018,RT @HeyTammyBruce: Coming up on @TuckerCarlson now! @foxnews 👍🇺🇸,0.0,0.0,0.0,1.0,2
@FoxNews,Fri Oct 05 00:37:30 +0000 2018,"RT @FoxNews: .@TuckerCarlson: ""Win or lose, Kavanaugh's nomination will be voted on."" #Tucker https://t.co/QGAyWddjyn",0.2732,0.205,0.146,0.649,3
@FoxNews,Fri Oct 05 00:37:30 +0000 2018,@FoxNews @POTUS #americawasalreadygreat,0.0,0.0,0.0,1.0,4
@FoxNews,Fri Oct 05 00:37:30 +0000 2018,RT @jasoninthehouse: I am coming up on @IngrahamAngle @FoxNews,0.0,0.0,0.0,1.0,5
@FoxNews,Fri Oct 05 00:37:30 +0000 2018,@1WillWallace @FoxNews San Francisco says it all and if somebody attacked your character unjustified I bet you woul… https://t.co/Zlv8HjSBFA,-0.4588,0.0,0.15,0.85,6
@FoxNews,Fri Oct 05 00:37:30 +0000 2018,"@FoxNews @SteveDaines Good idea go home.....
Permanently.",0.4404,0.326,0.0,0.674,7
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,"@FoxNews Human, no matter what she said he would have been criticized everyone knows this.",-0.5574,0.062,0.264,0.674,8
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,9
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,@jasoninthehouse @IngrahamAngle @FoxNews I will be watching hope you have a great show.,0.7906,0.438,0.0,0.562,10
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,11
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,RT @MaryEbth: @FoxNews @SteveDaines https://t.co/FJAYTKUcUd,0.0,0.0,0.0,1.0,12
@FoxNews,Fri Oct 05 00:37:29 +0000 2018,"RT @FoxNews: Kavanaugh fate hangs in balance, with 3 swing-vote senators 'trying to get to yes,' source says. https://t.co/qFdXUW8Og0",0.0,0.0,0.0,1.0,13
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,"RT @jasoninthehouse: Big show on @seanhannity @FoxNews tonight.  I will join @SaraCarterDC as we discuss the nomination, etc.",0.296,0.121,0.0,0.879,14
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,15
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,RT @FoxNews: Whale watchers witnessed a spectacular sight Wednesday of a humpback whale breaching with a glowing rainbow behind it. https:/…,0.0,0.0,0.0,1.0,16
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,@FoxNews @POTUS Hell I was almost borne a United States Marine. Be an interesting fight to watch.,-0.4549,0.223,0.307,0.47,17
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,RT @fast_sandra: @FoxNews #ConfirmKavanaghNow,0.0,0.0,0.0,1.0,18
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,@mayalates @MoooPapa @lilmommamonica @darsden @DatoFreddy @Freddyaldana6 @starcrosswolf @MARINE_99ZULU @DicVinson… https://t.co/JjDFVR9zZl,0.0,0.0,0.0,1.0,19
@FoxNews,Fri Oct 05 00:37:28 +0000 2018,"RT @FoxNews: .@POTUS: ""The only reason to vote Democrat is because you're tired of winning."" https://t.co/LyueZxBslo https://t.co/yPBFzoazNu",-0.4404,0.0,0.153,0.847,20
@FoxNews,Fri Oct 05 00:37:27 +0000 2018,RT @FoxNews: Incredible drone footage captured the full array of fall colors on display at Snowbasin ski resort in Utah. https://t.co/N1PFt…,0.0,0.0,0.0,1.0,21
@FoxNews,Fri Oct 05 00:37:27 +0000 2018,@FoxNews @SteveDaines Have the vote now #ConfirmBrettKavanaughNow,0.0,0.0,0.0,1.0,22
@FoxNews,Fri Oct 05 00:37:26 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,23
@FoxNews,Fri Oct 05 00:37:26 +0000 2018,"@InformedVoter5 @FoxNews @POTUS They did not fight Gorsuch because it was an even trade. This is the swing vote, th… https://t.co/Zsc5JMSFOA",0.2924,0.098,0.0,0.902,24
@FoxNews,Fri Oct 05 00:37:25 +0000 2018,"RT @FoxNews: .@TuckerCarlson: ""Win or lose, Kavanaugh's nomination will be voted on."" #Tucker https://t.co/QGAyWddjyn",0.2732,0.205,0.146,0.649,25
@FoxNews,Fri Oct 05 00:37:24 +0000 2018,"RT @FoxNews: .@POTUS on trade: ""NAFTA has been one of the great disasters of all time. And now we have a great and fair deal."" https://t.co…",0.7845,0.299,0.103,0.598,26
@FoxNews,Fri Oct 05 00:37:24 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,27
@FoxNews,Fri Oct 05 00:37:24 +0000 2018,"RT @A_blackeagle: Watch @FoxNews's broadcast: President Trump holds ""Make America Great Again"" Rally in MN https://t.co/rjd0SEwxrF",0.6249,0.215,0.0,0.785,28
@FoxNews,Fri Oct 05 00:37:23 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,29
@FoxNews,Fri Oct 05 00:37:23 +0000 2018,RT @FoxNews: Arizona Dem governor candidate's top staffer plagiarized his US congress campaign website https://t.co/HK2vuM9zZf,0.2023,0.114,0.0,0.886,30
@FoxNews,Fri Oct 05 00:37:23 +0000 2018,@FoxNews @BarackObama @BetoORourke He's gonna lose anyway. 😂,-0.4019,0.0,0.31,0.69,31
@FoxNews,Fri Oct 05 00:37:23 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,32
@FoxNews,Fri Oct 05 00:37:23 +0000 2018,@HeyTammyBruce @TuckerCarlson @FoxNews You're one of my favorites!!! My mom loves you too. You say exactly what i t… https://t.co/dVycCPehhb,0.8114,0.303,0.0,0.697,33
@FoxNews,Fri Oct 05 00:37:22 +0000 2018,"RT @FoxNews: JUST IN: Lawyer for Clinton campaign and DNC gave FBI documents for Russia probe, sources say. https://t.co/3sqbW4aLNj",0.0,0.0,0.0,1.0,34
@FoxNews,Fri Oct 05 00:37:21 +0000 2018,@reynoldsr504 @xxMichaelSexton @FoxNews My opinion is the Democratic Party used unconscionable judgement in handling this conformation!,0.4574,0.166,0.0,0.834,35
@FoxNews,Fri Oct 05 00:37:21 +0000 2018,"RT @FoxNews: BREAKING: Kavanaugh pens op-ed, decries 'vicious' attacks while saying he 'might have been too emotional' at hearing https://t…",-0.3182,0.071,0.129,0.8,36
@FoxNews,Fri Oct 05 00:37:20 +0000 2018,RT @HeyTammyBruce: Coming up on @TuckerCarlson now! @foxnews 👍🇺🇸,0.0,0.0,0.0,1.0,37
@FoxNews,Fri Oct 05 00:37:20 +0000 2018,@HeyTammyBruce @TuckerCarlson @FoxNews when do they start putting together a grand jury for the liars?,-0.1027,0.163,0.185,0.652,38
@FoxNews,Fri Oct 05 00:37:20 +0000 2018,@HeyTammyBruce @TuckerCarlson @FoxNews 👍🏼,0.0,0.0,0.0,1.0,39
@FoxNews,Fri Oct 05 00:37:20 +0000 2018,RT @FAIRImmigration: ICE union wants Portland mayor to face criminal probe over actions during Occupy ICE protests https://t.co/allyCwCxzY…,-0.6486,0.0,0.249,0.751,40
@FoxNews,Fri Oct 05 00:37:20 +0000 2018,RT @FoxNews: .@senatemajldr: “Who among us would not have been outraged by having a lifetime record drug through the mud with accusations t…,0.1406,0.113,0.091,0.795,41
@FoxNews,Fri Oct 05 00:37:19 +0000 2018,RT @FoxNews: .@LindseyGrahamSC: “I’m confident the FBI did a good job. They were not hindered in any way.” https://t.co/LM16FKLOte,0.7269,0.276,0.0,0.724,42
@FoxNews,Fri Oct 05 00:37:19 +0000 2018,@FoxNews @BarackObama @BetoORourke Even skunks have values,0.4019,0.31,0.0,0.69,43
@FoxNews,Fri Oct 05 00:37:19 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,44
@FoxNews,Fri Oct 05 00:37:19 +0000 2018,@_RainyDayWoman @FoxNews @TuckerCarlson https://t.co/MfatB7Rc8G,0.0,0.0,0.0,1.0,45
@FoxNews,Fri Oct 05 00:37:18 +0000 2018,RT @FAIRImmigration: ICE union wants Portland mayor to face criminal probe over actions during Occupy ICE protests https://t.co/allyCwCxzY…,-0.6486,0.0,0.249,0.751,46
@FoxNews,Fri Oct 05 00:37:17 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,47
@FoxNews,Fri Oct 05 00:37:17 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,48
@FoxNews,Fri Oct 05 00:37:16 +0000 2018,RT @FoxNews: President @realDonaldTrump is looking to drive people to the polls in November. @BretBaier takes a look at how @POTUS will imp…,0.0,0.0,0.0,1.0,49
@FoxNews,Fri Oct 05 00:37:16 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,50
@FoxNews,Fri Oct 05 00:37:16 +0000 2018,"Complaints filled against DR. Allen Steere!

⁦@CNN⁩ ⁦⁦⁦⁦⁦@MassGeneralNews⁩ @FoxNews⁩ ⁦@AltUSDOJ⁩ 
Time to investiga… https://t.co/RBHXz0PFfP",-0.4574,0.0,0.187,0.813,51
@FoxNews,Fri Oct 05 00:37:15 +0000 2018,@FoxNews @SteveDaines GOP will make AF1 available. Or maybe one of those invisible jets...,0.0,0.0,0.0,1.0,52
@FoxNews,Fri Oct 05 00:37:15 +0000 2018,@PartyOfCrime @JamelJackson10 @FoxNews @POTUS Wow! There is a LOT of mushroom compensation happening in this gif!,0.658,0.238,0.0,0.762,53
@FoxNews,Fri Oct 05 00:37:14 +0000 2018,@FoxNews @BarackObama @BetoORourke https://t.co/nfinpJdkJ4,0.0,0.0,0.0,1.0,54
@FoxNews,Fri Oct 05 00:37:14 +0000 2018,@FallingdownAl @FoxNews You sound like an angry elf,-0.2023,0.212,0.28,0.508,55
@FoxNews,Fri Oct 05 00:37:14 +0000 2018,"RT @DesignationSix: Here are some @FoxNews sponsors. They are tagged so they will be notified for every LIKE RETWEET or COMMENT.
@BeachesRe…",0.4995,0.133,0.0,0.867,56
@FoxNews,Fri Oct 05 00:37:13 +0000 2018,"RT @DrMjac2006: @FoxNews You were justified Sir, no need to apologize...Congratulations!",0.2003,0.211,0.155,0.634,57
@FoxNews,Fri Oct 05 00:37:13 +0000 2018,"RT @FoxNews: BREAKING: Kavanaugh pens op-ed, decries 'vicious' attacks while saying he 'might have been too emotional' at hearing https://t…",-0.3182,0.071,0.129,0.8,58
@FoxNews,Fri Oct 05 00:37:12 +0000 2018,"RT @FoxNews: .@AlanDersh on Kavanaugh hearing: ""The framers of our Constitution never intended the confirmation process to look anything li…",0.0,0.0,0.0,1.0,59
@FoxNews,Fri Oct 05 00:37:12 +0000 2018,@FoxNews @SenatorHeitkamp #shegone!,0.0,0.0,0.0,1.0,60
@FoxNews,Fri Oct 05 00:37:12 +0000 2018,@conniejwest71 @Terry13850774 @FoxNews @LindseyGrahamSC Red October perfect for the Russia connection.,0.5719,0.27,0.0,0.73,61
@FoxNews,Fri Oct 05 00:37:11 +0000 2018,"RT @Alkhaldi9999999: King Salman is a red line for the Saudi people 👌

@FoxNews 
@FinancialTimes 
@thesundaytimes 
@TIME 
@nytimes 
@WSJ 
@…",0.0,0.0,0.0,1.0,62
@FoxNews,Fri Oct 05 00:37:11 +0000 2018,RT @HeyTammyBruce: Coming up on @TuckerCarlson now! @foxnews 👍🇺🇸,0.0,0.0,0.0,1.0,63
@FoxNews,Fri Oct 05 00:37:08 +0000 2018,"@BobonFontaine @FoxNews @POTUS Why u ppl beg and cry for citizenship if u hate white ppl so much ? 
Pack ur bags an… https://t.co/FcIFINs90W",-0.7783,0.0,0.264,0.736,64
@FoxNews,Fri Oct 05 00:37:08 +0000 2018,"RT @FoxNews: .@POTUS: ""The Democrats have been trying to destroy Judge Brett Kavanaugh since the very first second he was announced...Becau…",-0.5423,0.0,0.149,0.851,65
@FoxNews,Fri Oct 05 00:37:08 +0000 2018,"@jasoninthehouse @seanhannity @FoxNews @SaraCarterDC Jason, nobody cares what you have to say, crawl back under your rock.",0.4588,0.158,0.0,0.842,66
@FoxNews,Fri Oct 05 00:37:07 +0000 2018,"RT @DesignationSix: Here are some @FoxNews sponsors. They are tagged so they will be notified for every LIKE RETWEET or COMMENT.
@BeachesRe…",0.4995,0.133,0.0,0.867,67
@FoxNews,Fri Oct 05 00:37:07 +0000 2018,RT @FAIRImmigration: ICE union wants Portland mayor to face criminal probe over actions during Occupy ICE protests https://t.co/allyCwCxzY…,-0.6486,0.0,0.249,0.751,68
@FoxNews,Fri Oct 05 00:37:06 +0000 2018,@HeyTammyBruce @TuckerCarlson @FoxNews Tucker is rocking it tonite!,0.0,0.0,0.0,1.0,69
@FoxNews,Fri Oct 05 00:37:06 +0000 2018,RT @Cheriav: @FoxNews No he wasn’t too emotional he was fighting for his reputation that he worked so hard to build #dontcave,-0.608,0.061,0.251,0.688,70
@FoxNews,Fri Oct 05 00:37:06 +0000 2018,"RT @FoxNews: .@POTUS on trade: ""NAFTA has been one of the great disasters of all time. And now we have a great and fair deal."" https://t.co…",0.7845,0.299,0.103,0.598,71
@FoxNews,Fri Oct 05 00:37:06 +0000 2018,"RT @FoxNews: .@POTUS holds a ""Make America Great Again"" rally in Rochester, Minnesota. https://t.co/JKBHEla2e1",0.6249,0.255,0.0,0.745,72
@FoxNews,Fri Oct 05 00:37:06 +0000 2018,"RT @Alkhaldi9999999: King Salman is a red line for the Saudi people 👌

@FoxNews 
@FinancialTimes 
@thesundaytimes 
@TIME 
@nytimes 
@WSJ 
@…",0.0,0.0,0.0,1.0,73
