Target,Create_Date,Text,Compound,Positive,Negative,Neutral,Text_Cnt
@FoxNews,Fri Oct 05 00:37:05 +0000 2018,RT @FoxNews: Retired Justice John Paul Stevens calls Kavanaugh's temperament disqualifying: 'Senators should pay attention to this' https:/…,0.4588,0.163,0.067,0.769,74
@FoxNews,Fri Oct 05 00:37:05 +0000 2018,RT @JudgeJeanine: I’ll stop by @TuckerCarlson Tonight to battle it out with @greggutfeld on the #Tucker #FinalExam challenge! Don’t miss it…,-0.6588,0.052,0.268,0.68,75
@FoxNews,Fri Oct 05 00:37:04 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,76
@FoxNews,Fri Oct 05 00:37:04 +0000 2018,"@DS_KRAV_MAGA1 @ChrisDaMatto @FoxNews So, the premise of your statement is you agree that temperament should be a q… https://t.co/35eDT3MBKq",0.3612,0.128,0.0,0.872,77
@FoxNews,Fri Oct 05 00:37:03 +0000 2018,"RT @RealTT2020: @FoxNews #TheStormIsComing
#ThisStormIsHUGE
REEEEEEEEEEEEEEEE
https://t.co/gCpYmh7I2X",0.0,0.0,0.0,1.0,78
@FoxNews,Fri Oct 05 00:37:03 +0000 2018,"@randy_o1970 @ladymudd @AP @FoxNews Not they are NOT, you think for yourself... I came from Venezuela, every single… https://t.co/8au9zX7uI8",0.0,0.0,0.0,1.0,79
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,@HerbalifeVerda @FoxNews @POTUS What evidence. I have watched 90% of the hearing and the rest. THERE IS NO EVIDENCE… https://t.co/8eBO15jDyU,-0.4466,0.0,0.14,0.86,80
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,RT @HeyTammyBruce: Coming up on @TuckerCarlson now! @foxnews 👍🇺🇸,0.0,0.0,0.0,1.0,81
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,@FoxNews Lock 'em up!,0.0,0.0,0.0,1.0,82
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,@FoxNews @TuckerCarlson @realDonaldTrump https://t.co/nFwmtE2Mlk,0.0,0.0,0.0,1.0,83
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,"RT @FoxNews: .@POTUS: ""The only reason to vote Democrat is because you're tired of winning."" https://t.co/LyueZxBslo https://t.co/yPBFzoazNu",-0.4404,0.0,0.153,0.847,84
@FoxNews,Fri Oct 05 00:37:02 +0000 2018,@cjl85718 @FoxNews @SteveDaines Best response 👍🏻,0.6369,0.457,0.0,0.543,85
@FoxNews,Fri Oct 05 00:37:01 +0000 2018,@FoxNews @maryannemarsh @FoxNewsOpinion Watching the disgrace of the Democratic Party was exactly why I changed my… https://t.co/P1bioOHA7V,-0.128,0.136,0.161,0.704,86
@FoxNews,Fri Oct 05 00:37:01 +0000 2018,"RT @farhip: Kavanaugh has now taken his media campaign to two conservative-leaning outlets, @FoxNews and @WSJ (both controlled by Rupert Mu…",0.0,0.0,0.0,1.0,87
@FoxNews,Fri Oct 05 00:37:01 +0000 2018,@FoxNews @GaryHarder8 @SenFeinstein My question is...who are the ppl that keep re-electing her? Is she the best Cal… https://t.co/NOFitiKVPk,0.6369,0.189,0.0,0.811,88
@FoxNews,Fri Oct 05 00:37:00 +0000 2018,"RT @FoxNews: GOP-doxxing suspect arrested; worked or interned for Feinstein, Jackson Lee, other Dems. https://t.co/FCPG2vzaDi",-0.6486,0.0,0.29,0.71,89
@FoxNews,Fri Oct 05 00:37:00 +0000 2018,@DesignationSix @FoxNews @BeachesResorts @SandalsResorts @JennyCraig @StarKistCharlie @Nutrisystem @southbeachdiet… https://t.co/ZlMRz3UUf4,0.0,0.0,0.0,1.0,90
@FoxNews,Fri Oct 05 00:37:00 +0000 2018,RT @Macshivers: @TayeKeiana1960 @vadpradub @RedPillBlackMan @FoxNews They (FoxNews) are doing an excellent job protecting the illusion of “…,0.5719,0.179,0.0,0.821,91
@FoxNews,Fri Oct 05 00:36:59 +0000 2018,RT @DatoFreddy: @ejin_elan @lilmommamonica @Freddyaldana6 @starcrosswolf @MARINE_99ZULU @DicVinson @Mjhall412 @MoooPapa @mayalates @Melissa…,0.0,0.0,0.0,1.0,92
@FoxNews,Fri Oct 05 00:36:59 +0000 2018,"RT @FoxNews: .@TuckerCarlson: ""Win or lose, Kavanaugh's nomination will be voted on."" #Tucker https://t.co/QGAyWddjyn",0.2732,0.205,0.146,0.649,93
@FoxNews,Fri Oct 05 00:36:59 +0000 2018,@FoxNews @BarackObama @BetoORourke “I didn’t want to go to the prom anyway.”,0.0772,0.106,0.0,0.894,94
@FoxNews,Fri Oct 05 00:36:59 +0000 2018,@FoxNews @SenSchumer They did their jobs!!!,0.0,0.0,0.0,1.0,95
@FoxNews,Fri Oct 05 00:36:58 +0000 2018,"RT @FoxNews: .@POTUS: ""In less than two years of Republican leadership, America has achieved the biggest comeback in our history."" https://…",0.0,0.0,0.0,1.0,96
@FoxNews,Fri Oct 05 00:36:58 +0000 2018,"RT @FoxNews: Senator @ChuckGrassley:  ""With @FBI Work Complete, It’s Time to Vote"" https://t.co/7Dyv9U3aHU",0.0,0.0,0.0,1.0,97
@FoxNews,Fri Oct 05 00:36:58 +0000 2018,RT @Whtline: @FoxNews @TuckerCarlson Tucker dump that ACLU guy .... 2nd thought...NO...leave him on....let everyone hear him.,-0.3818,0.0,0.14,0.86,98
@FoxNews,Fri Oct 05 00:36:58 +0000 2018,"RT @FoxNews: “I don’t think we’re interested"" in an endorsement from @BarackObama, Rep. @BetoORourke said after being snubbed in the latest…",0.25,0.192,0.115,0.692,99
@nytimes,Fri Oct 05 00:37:31 +0000 2018,"N.J. Transit Train Derails, Causing Widespread Commuting Delays   via @NYTimes https://t.co/Z4UJz7uvNu",-0.3182,0.0,0.187,0.813,0
@nytimes,Fri Oct 05 00:37:30 +0000 2018,"RT @larryelder: Dear @nytimes,

When can we expect your front page investigative expose on the tax and estate planning by George Soros and…",0.25,0.103,0.063,0.833,1
@nytimes,Fri Oct 05 00:37:30 +0000 2018,@nytimes 👏👍,0.0,0.0,0.0,1.0,2
@nytimes,Fri Oct 05 00:37:27 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,3
@nytimes,Fri Oct 05 00:37:26 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,4
@nytimes,Fri Oct 05 00:37:24 +0000 2018,"RT @akela_lacy: 1/5 NEW: A classmate of Brett Kavanaugh and Mark Judge says he also remembered Judge's odd habit of jumping on his friends,…",-0.3182,0.0,0.095,0.905,5
@nytimes,Fri Oct 05 00:37:18 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,6
@nytimes,Fri Oct 05 00:37:16 +0000 2018,@nytimes And the fact that they did not find a Dam thing wrong means what you nimrods?,-0.4767,0.0,0.171,0.829,7
@nytimes,Fri Oct 05 00:37:14 +0000 2018,"@nytimes Hahaha will the NYT exhume Trump's father and put his corpse in jail .NYT is a RAG paper,Why is NYT trying… https://t.co/qLVlgyhEV7",-0.0258,0.132,0.136,0.733,8
@nytimes,Fri Oct 05 00:37:14 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,9
@nytimes,Fri Oct 05 00:37:11 +0000 2018,"RT @Alkhaldi9999999: King Salman is a red line for the Saudi people 👌

@FoxNews 
@FinancialTimes 
@thesundaytimes 
@TIME 
@nytimes 
@WSJ 
@…",0.0,0.0,0.0,1.0,10
@nytimes,Fri Oct 05 00:37:09 +0000 2018,@nytimes Throw him in the clink,0.0,0.0,0.0,1.0,11
@nytimes,Fri Oct 05 00:37:08 +0000 2018,"RT @nytimes: The FBI investigation into Kavanaugh has ended. Here’s who was questioned, and who was not. https://t.co/6joKrA4TnW",-0.1027,0.0,0.076,0.924,12
@nytimes,Fri Oct 05 00:37:08 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,13
@nytimes,Fri Oct 05 00:37:07 +0000 2018,RT @TimboSlice083: @chr50249568 @nytimes I swear I keep getting stuff in my feed from opposing views intentionally.  And it's always someth…,-0.0516,0.0,0.062,0.938,14
@nytimes,Fri Oct 05 00:37:07 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,15
@nytimes,Fri Oct 05 00:37:06 +0000 2018,"RT @Alkhaldi9999999: King Salman is a red line for the Saudi people 👌

@FoxNews 
@FinancialTimes 
@thesundaytimes 
@TIME 
@nytimes 
@WSJ 
@…",0.0,0.0,0.0,1.0,16
@nytimes,Fri Oct 05 00:37:05 +0000 2018,RT @chr50249568: @nytimes who cares and why is his shown as “promoted “in my feed?,0.4588,0.176,0.0,0.824,17
@nytimes,Fri Oct 05 00:37:05 +0000 2018,"FREE PRESS Putin is having a blast, through @realDonaldTrump he is corrupting SCOTUS, exactly what he needs!… https://t.co/MajPwYxG9c",0.6514,0.213,0.0,0.787,18
@nytimes,Fri Oct 05 00:37:04 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,19
@nytimes,Fri Oct 05 00:37:03 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,20
@nytimes,Fri Oct 05 00:37:02 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,21
@nytimes,Fri Oct 05 00:37:01 +0000 2018,"@DR4183 @nytimes I offer no proof, just quite a few intriguing and convenient coincidences surrounding this nominee… https://t.co/kw6pevidIC",-0.296,0.0,0.128,0.872,22
@nytimes,Fri Oct 05 00:37:01 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,23
@nytimes,Fri Oct 05 00:36:59 +0000 2018,@nytimes https://t.co/nfinpJdkJ4,0.0,0.0,0.0,1.0,24
@nytimes,Fri Oct 05 00:36:58 +0000 2018,RT @SoCalEdgyGal: @Navy_Lady_45 @thatsqueensnark @realDonaldTrump @seanhannity @TuckerCarlson @CNNPolitics @nytimes https://t.co/RYofvLWi3B,0.0,0.0,0.0,1.0,25
@nytimes,Fri Oct 05 00:36:57 +0000 2018,@nytimes Why in the Hell do I care where the man got his Money? Who gives a Shit  ? One thing I do know is he's Mak… https://t.co/6I1bBr2d70,-0.7476,0.098,0.261,0.641,26
@nytimes,Fri Oct 05 00:36:57 +0000 2018,@Karsten_Klint @nytimes All the fish have confirmed “water” is a vast right wing conspiracy and shouldn’t be believed :/,-0.7003,0.0,0.266,0.734,27
@nytimes,Fri Oct 05 00:36:57 +0000 2018,RT @iamKSealsAllers: #TBT to my @nytimes piece on the ill-advised &amp; disrespectful plan of @Medolac to target black moms in #Detroit to sell…,0.0,0.0,0.0,1.0,28
@nytimes,Fri Oct 05 00:36:56 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,29
@nytimes,Fri Oct 05 00:36:55 +0000 2018,RT @BoydCrowder15: @dog_pdx @carlo_russso @nytimes You do realize the U.S. government didn't stage kidnapping raids in foreign countries to…,0.0,0.0,0.0,1.0,30
@nytimes,Fri Oct 05 00:36:55 +0000 2018,@CharlesMichel @Prof_TGSchulze @libe @ScotNational @faznet @guardian @SZ @BILD @DerSPIEGEL @Le_Figaro @thetimes… https://t.co/uw5bMor6lm,0.0,0.0,0.0,1.0,31
@nytimes,Fri Oct 05 00:36:54 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,32
@nytimes,Fri Oct 05 00:36:52 +0000 2018,@nytimes Hmm.. did they?! Lol..,0.0,0.0,0.0,1.0,33
@nytimes,Fri Oct 05 00:36:51 +0000 2018,@nytimes https://t.co/Iqo5DfpBGz,0.0,0.0,0.0,1.0,34
@nytimes,Fri Oct 05 00:36:51 +0000 2018,"RT @CLH111354: @SenatorCollins, @lisamurkowski, @Sen_JoeManchin, @JeffFlake @CNN @washingtonpost @nytimes Retired Supreme Court Justice Joh…",0.7906,0.368,0.0,0.632,35
@nytimes,Fri Oct 05 00:36:51 +0000 2018,@nytimes Lock him up,0.0,0.0,0.0,1.0,36
@nytimes,Fri Oct 05 00:36:49 +0000 2018,@nytimes #FISA warrants about to be released. The Dems are in DEFCON 5!! Sweeeet Justice is coming. #TREASON #FISAGATE,0.6103,0.181,0.0,0.819,37
@nytimes,Fri Oct 05 00:36:48 +0000 2018,RT @SanchezRondon: @MariaDelNogales @usembassyve @dcabellor @nytimes @MiamiHerald @FBuenAbad @ArgentinaHoyOk @jaarreaza @laopinioncucuta #2…,0.0,0.0,0.0,1.0,38
@nytimes,Fri Oct 05 00:36:47 +0000 2018,@nytimes #TrumpCrimeFamily needs to pay for their illegal activities!!!,-0.7074,0.0,0.456,0.544,39
@nytimes,Fri Oct 05 00:36:46 +0000 2018,"RT @nytimes: A New Jersey Transit train leaving Manhattan derailed entering a tunnel under the Hudson River on Thursday evening, bringing t…",-0.34,0.0,0.112,0.888,40
@nytimes,Fri Oct 05 00:36:44 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,41
@nytimes,Fri Oct 05 00:36:44 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0.0,0.0,0.0,1.0,42
@nytimes,Fri Oct 05 00:36:43 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,43
@nytimes,Fri Oct 05 00:36:41 +0000 2018,RT @nytimes: A small army of African-American women across the South is using networks originally forged in segregation to muster turnout f…,0.0,0.0,0.0,1.0,44
@nytimes,Fri Oct 05 00:36:40 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,45
@nytimes,Fri Oct 05 00:36:40 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,46
@nytimes,Fri Oct 05 00:36:39 +0000 2018,@nytimes #MAGA yorkful cityful officialsful saidwise that they hadwise joinedwise stateful regulatorsful in examini… https://t.co/f2jhde7gtP,0.0,0.0,0.0,1.0,47
@nytimes,Fri Oct 05 00:36:39 +0000 2018,@kozai @nytimes You're a guy who can't spell...,0.0,0.0,0.0,1.0,48
@nytimes,Fri Oct 05 00:36:38 +0000 2018,"RT @hannahkauthor: I'm sometimes critical of media. 
Media should be controlled when they overturn the facts without any reason.
But, I bel…",-0.3182,0.0,0.103,0.897,49
@nytimes,Fri Oct 05 00:36:36 +0000 2018,RT @mgallagher822: .⁦@SenSusanCollins⁩ .⁦@lisamurkowski⁩ and .@JeffFlake I wish I could find you and beg you to look at me (again). But ple…,0.4019,0.124,0.0,0.876,50
@nytimes,Fri Oct 05 00:36:36 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0.0,0.0,0.0,1.0,51
@nytimes,Fri Oct 05 00:36:31 +0000 2018,RT @karaswisher: This is the best exact plot of the start of Handmaid’s Tale: G.O.P. Hopes Anger Over Treatment of Kavanaugh Propels Voters…,0.5106,0.228,0.121,0.651,52
@nytimes,Fri Oct 05 00:36:29 +0000 2018,@jk_tb @nytimes Educated queen,0.0,0.0,0.0,1.0,53
@nytimes,Fri Oct 05 00:36:28 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0.0,0.0,0.0,1.0,54
@nytimes,Fri Oct 05 00:36:27 +0000 2018,RT @nytimes: How Times journalists uncovered the original source of the president’s wealth https://t.co/kBccM5h95D,0.6705,0.314,0.0,0.686,55
@nytimes,Fri Oct 05 00:36:25 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,56
@nytimes,Fri Oct 05 00:36:22 +0000 2018,"RT @nytimes: ""Too often, when 'alternative medicine' is used instead of standard medical treatments, it delays the use of remedies known to…",0.0,0.0,0.0,1.0,57
@nytimes,Fri Oct 05 00:36:21 +0000 2018,@TomCottonAR @realDonaldTrump @Hannity @JesseBWatters @ChuckGrassley @Jim_Jordan @HouseDemocrats @SenateDems… https://t.co/he7MoHYkzs,0.0,0.0,0.0,1.0,58
@nytimes,Fri Oct 05 00:36:19 +0000 2018,"Copy of @yonkerscouncil's resolution in support of @McPrinciples, including an Irish Language Act, available here… https://t.co/2nehzhJ9qN",0.4019,0.153,0.0,0.847,59
@nytimes,Fri Oct 05 00:36:17 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,60
@nytimes,Fri Oct 05 00:36:16 +0000 2018,RT @U3_MIA: @TC05131904 @BillRupy @Bornabrit1 @ROBERTLCHITEMAN @YummmiYummi @realDonaldTrump @donlemon @cnnbrk @BBCWorld @CBSPolitics @BBCP…,0.0,0.0,0.0,1.0,61
@nytimes,Fri Oct 05 00:36:15 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,62
@nytimes,Fri Oct 05 00:36:14 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,63
@nytimes,Fri Oct 05 00:36:12 +0000 2018,"RT @nytimes: The FBI investigation into Kavanaugh has ended. Here’s who was questioned, and who was not. https://t.co/6joKrA4TnW",-0.1027,0.0,0.076,0.924,64
@nytimes,Fri Oct 05 00:36:12 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,65
@nytimes,Fri Oct 05 00:36:10 +0000 2018,@wildstein @nytimes @starledger @Yelp @kevinwhitmer 😂🤣😂🤣😂,0.0,0.0,0.0,1.0,66
@nytimes,Fri Oct 05 00:36:10 +0000 2018,RT @mgallagher822: .⁦@SenSusanCollins⁩ .⁦@lisamurkowski⁩ and .@JeffFlake I wish I could find you and beg you to look at me (again). But ple…,0.4019,0.124,0.0,0.876,67
@nytimes,Fri Oct 05 00:36:07 +0000 2018,"RT @nytimes: A white mob rampaged through a wealthy black business district in Tulsa in 1921, in a spate of violence that left up to 300 pe…",-0.3818,0.087,0.143,0.769,68
@nytimes,Fri Oct 05 00:36:04 +0000 2018,"Q Anon | This is why the Swamp is freaking out! https://t.co/1H4osa7wB8 via @YouTube 
#ThursdayThoughts  We have to… https://t.co/nfHAXOoTmr",-0.4753,0.0,0.162,0.838,69
@nytimes,Fri Oct 05 00:36:02 +0000 2018,"RT @sandrogalea: Place matters for health. New @Harvard @BrownUniversity @uscensusbureau #OpportunityAtlas collaboration tracks, on a nearl…",0.0258,0.073,0.0,0.927,70
@nytimes,Fri Oct 05 00:36:01 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,71
@nytimes,Fri Oct 05 00:36:01 +0000 2018,"RT @nytimes: In Opinion

650+ law professors (and counting) signed a letter saying that Brett Kavanaugh lacks the judicial temperament to b…",0.0,0.0,0.0,1.0,72
@nytimes,Fri Oct 05 00:36:01 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,73
@nytimes,Fri Oct 05 00:36:01 +0000 2018,RT @nytimes: What emerges from this body of evidence is a financial biography of the 45th president fundamentally at odds with the story Do…,0.0,0.0,0.0,1.0,74
@nytimes,Fri Oct 05 00:35:59 +0000 2018,RT @Lisa618: Shelter Reform needed at Town of Hempstead Animal Shelter: Listen to this video &amp; please R/T 💜💜🐾 Media Coverage @News12LI @FiO…,0.3182,0.095,0.0,0.905,75
@nytimes,Fri Oct 05 00:35:58 +0000 2018,"@nytimes What a distraction. Report the real news,... New York Times!",-0.4389,0.0,0.243,0.757,76
@nytimes,Fri Oct 05 00:35:54 +0000 2018,@MatthewJshow @nytimes Have you only tried to read the NYT article ? Probably not. The good ol' MAGA reflex : criti… https://t.co/TBnK9gZVxo,-0.3412,0.0,0.112,0.888,77
@nytimes,Fri Oct 05 00:35:54 +0000 2018,"RT @nytimes: ""People won’t forget that,"" said Frank McKenna, a former Canadian ambassador to the U.S. ""I think that’s now deep in our psych…",-0.2263,0.0,0.079,0.921,78
@nytimes,Fri Oct 05 00:35:53 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,79
@nytimes,Fri Oct 05 00:35:52 +0000 2018,@azrielshields @nytimes Noted and amazed.☮️,0.0,0.0,0.0,1.0,80
@nytimes,Fri Oct 05 00:35:51 +0000 2018,Ugh. Greenhouse Gas Emissions From Plastics Are Predicted to Rise    via @NYTimes https://t.co/42seIknpnE,-0.4215,0.0,0.189,0.811,81
@nytimes,Fri Oct 05 00:35:51 +0000 2018,@nytimes Nobody cares about your lame story. If this was Obama you wouldn’t report it. That’s why people don’t care… https://t.co/1guNDwU9q9,0.0516,0.121,0.113,0.766,82
@nytimes,Fri Oct 05 00:35:51 +0000 2018,RT @nytimes: A small army of African-American women across the South is using networks originally forged in segregation to muster turnout f…,0.0,0.0,0.0,1.0,83
@nytimes,Fri Oct 05 00:35:51 +0000 2018,"Warrington Colescott, Who Etched With a Satirical Edge, Dies at 97   via @NYTimes ⁦@BlackStudiesUT⁩ ⁦… https://t.co/o0QfKrk69h",0.0,0.0,0.0,1.0,84
@nytimes,Fri Oct 05 00:35:49 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,85
@nytimes,Fri Oct 05 00:35:48 +0000 2018,RT @AFJustice: Worth looking at: the @nytimes has a list of the people who were and weren't interviewed by the FBI. There are people centra…,0.2263,0.076,0.0,0.924,86
@nytimes,Fri Oct 05 00:35:47 +0000 2018,"RT @larryelder: Dear @nytimes,

When can we expect your front page investigative expose on the tax and estate planning by George Soros and…",0.25,0.103,0.063,0.833,87
@nytimes,Fri Oct 05 00:35:43 +0000 2018,@nytimes Who’s the crook now...tell me what you’re preaching about and I will tell you of the crime you’re committing,-0.4939,0.06,0.161,0.78,88
@nytimes,Fri Oct 05 00:35:43 +0000 2018,RT @rangersfan1966: @nytimes @BigWinInTx Conservative Christians are reminding women that the Bible states they should be subservient to me…,0.0,0.0,0.0,1.0,89
@nytimes,Fri Oct 05 00:35:43 +0000 2018,"RT @nytimes: The FBI investigation into Kavanaugh has ended. Here’s who was questioned, and who was not. https://t.co/6joKrA4TnW",-0.1027,0.0,0.076,0.924,90
@nytimes,Fri Oct 05 00:35:42 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,91
@nytimes,Fri Oct 05 00:35:41 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,92
@nytimes,Fri Oct 05 00:35:39 +0000 2018,@nytimes What a complete joke the NYT has become...total unabashed shill for all things SJW...not only is this not… https://t.co/byqsN8jYyz,0.296,0.109,0.0,0.891,93
@nytimes,Fri Oct 05 00:35:36 +0000 2018,"RT @nytimes: Meet the new MacArthur “genius” grant winners. The 25 recipients — scientists, artists, a lawyer and a journalist — will each…",0.6808,0.248,0.0,0.752,94
@nytimes,Fri Oct 05 00:35:36 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0.0,0.0,0.0,1.0,95
@nytimes,Fri Oct 05 00:35:35 +0000 2018,Are You a Visual or an Auditory Learner? It Doesn’t Matter   via @NYTimes  https://t.co/VLJiwVH5w3,0.0258,0.084,0.0,0.916,96
@nytimes,Fri Oct 05 00:35:34 +0000 2018,RT @Glazetron: tell us again the arena isn't packed @CNN @MSNBC @ABC @NBC @nytimes @washingtonpost &amp; all you other fake news orgs out there…,-0.4767,0.0,0.119,0.881,97
@nytimes,Fri Oct 05 00:35:32 +0000 2018,"@nytimes I like the I'm an asshole whose made of money look they both got on in the photo!  K, I dunno what I'm talking about!  LOL hahahah.",0.7661,0.216,0.0,0.784,98
@nytimes,Fri Oct 05 00:35:32 +0000 2018,RT @nytimes: New York City officials said that they had joined state regulators in examining whether President Trump and his family underpa…,0.0,0.0,0.0,1.0,99
